0.01	7.07614842
0.02	28.3044938
0.03	63.6842371
0.04	113.2152285
0.05	176.8957201
0.06	254.723964
0.07	346.700959
0.08	452.820962
0.09	573.083973
0.1	707.487495
0.11	856.029031
0.12	1018.70109
0.13	1195.506169
0.14	1386.436777
0.15	1591.490417
0.16	1339.395794
0.17	1113.020271
0.18	969.645028
0.19	867.140681
0.2	784.8071
0.21	716.68894
0.22	661.218085
0.23	612.294364
0.24	570.287333
0.25	534.600209
0.26	501.674767
0.27	471.196385
0.28	444.528425
0.29	421.705845
0.3	399.734742
0.31	378.537709
0.32	359.405695
0.33	343.339997
0.34	327.019605
0.35	311.8753
0.36	295.892003
0.37	283.421985
0.38	271.943276
0.39	261.952779
0.4	252.174527
0.41	241.931833
0.42	230.6346559
0.43	223.2430365
0.44	214.0208664
0.45	207.5885944
0.46	200.7230929
0.47	193.0178503
0.48	186.8035664
0.49	180.1817721
0.5	175.7977892
0.51	169.0928448
0.52	165.368819
0.53	160.0986508
0.54	154.9565787
0.55	150.2949294
0.56	146.2020967
0.57	141.5871413
0.58	138.5780066
0.59	134.565827
0.6	133.6756465
0.61	129.4672027
0.62	123.4084819
0.63	120.8802694
0.64	116.8983035
0.65	116.7240129
0.66	112.5208128
0.67	109.8672509
0.68	107.5477876
0.69	104.8033349
0.7	101.343242
0.71	99.3568785
0.72	97.1517778
0.73	95.4550663
0.74	93.6257641
0.75	91.6628724
0.76	88.1106402
0.77	87.5752834
0.78	85.8131505
0.79	83.8902108
0.8	81.9238233
0.81	80.4206293
0.82	79.0372913
0.83	77.2601764
0.84	75.6945574
0.85	74.4662831
0.86	73.0644673
0.87	72.6045199
0.88	70.8209128
0.89	70.3407397
0.9	67.7396148
0.91	66.6679024
0.92	69.6530659
0.93	64.5496973
0.94	63.189082
0.95	62.2424693
0.96	61.4878759
0.97	60.1057864
0.98	59.5162447
0.99	60.482334
1	57.860484
1.1	49.293277
1.2	42.3808319
1.3	38.0897374
1.4	33.9472144
1.5	33.7928998
1.6	28.1674085
1.7	25.4866293
1.8	23.25813171
1.9	21.5603465
2	20.46084249
2.1	19.33487028
2.2	17.85874376
2.3	16.57296355
2.4	15.87657522
2.5	14.98439712
2.6	14.24286303
2.7	14.23092737
2.8	12.57474218
2.9	12.1226853
3	12.44190178
3.1	11.65711965
3.2	11.86012575
3.3	11.21055617
3.4	10.60515852
3.5	10.07591937
3.6	9.60298757
3.7	9.77662895
3.8	9.37201507
3.9	9.43286696
4	9.38200307
4.1	9.22002268
4.2	9.48622785
4.3	9.20903588
4.4	8.67492758
4.5	8.30117662
4.6	8.37863356
4.7	8.0945249
4.8	7.63640031
4.9	7.98300888
5	7.5089534
