0.01	2.092316204
0.02	8.51504467
0.03	19.16837032
0.04	34.0768087
0.05	53.2440304
0.06	76.6698856
0.07	104.3536252
0.08	136.2949995
0.09	172.4930097
0.1	212.9471564
0.11	257.655442
0.12	306.619115
0.13	359.835179
0.14	417.303634
0.15	479.02448
0.16	544.992723
0.17	615.208363
0.18	689.6714
0.19	683.618672
0.2	586.857425
0.21	523.808175
0.22	476.237828
0.23	437.239682
0.24	405.360483
0.25	378.155668
0.26	353.862355
0.27	332.667819
0.28	313.700607
0.29	296.950731
0.3	281.96124
0.31	268.097896
0.32	255.16843
0.33	243.7583885
0.34	232.7533604
0.35	223.1371637
0.36	213.2517904
0.37	204.8561273
0.38	196.7888197
0.39	189.4706121
0.4	182.7644192
0.41	176.3885794
0.42	169.6768931
0.43	164.0746239
0.44	157.8081527
0.45	153.0773365
0.46	148.3612526
0.47	143.2661241
0.48	138.5742611
0.49	131.8947861
0.5	127.9984673
0.51	123.2808852
0.52	120.2675056
0.53	116.7265099
0.54	113.1830172
0.55	109.9309244
0.56	107.013929
0.57	103.9291352
0.58	101.6473766
0.59	98.9688447
0.6	98.3523354
0.61	95.063287
0.62	91.654882
0.63	89.8450564
0.64	87.3964982
0.65	86.5555086
0.66	84.191349
0.67	82.396006
0.68	80.7672129
0.69	79.8363313
0.7	76.83269
0.71	75.3961659
0.72	73.8722468
0.73	72.435473
0.74	71.2671267
0.75	69.9022665
0.76	67.7858093
0.77	67.0963876
0.78	65.9575059
0.79	64.360175
0.8	63.0704745
0.81	62.0839098
0.82	61.2251915
0.83	60.1307564
0.84	58.7434232
0.85	57.6370025
0.86	56.9630622
0.87	56.0454147
0.88	55.4136737
0.89	54.2413322
0.9	53.2183113
0.91	52.2482268
0.92	52.6859509
0.93	50.5772344
0.94	49.5167585
0.95	49.0231016
0.96	48.0732428
0.97	47.5134154
0.98	46.8364787
0.99	46.7328532
1	45.6174433
1.1	39.1901653
1.2	34.2168904
1.3	30.6733977
1.4	27.4924694
1.5	26.7890645
1.6	22.94730515
1.7	20.92770658
1.8	19.18934512
1.9	17.92216756
2	16.78813004
2.1	16.09521254
2.2	14.93153563
2.3	14.16563082
2.4	13.45820575
2.5	12.98330132
2.6	12.24299076
2.7	11.61644352
2.8	10.92544871
2.9	10.29205969
3	10.59591962
3.1	10.22711272
3.2	9.9046002
3.3	9.57756811
3.4	9.51938801
3.5	8.85683403
3.6	8.6663379
3.7	8.7659682
3.8	8.24107383
3.9	7.98735366
4	8.2515862
4.1	8.27043855
4.2	8.3956631
4.3	8.13118086
4.4	7.74846567
4.5	7.42430513
4.6	7.25376003
4.7	7.36173031
4.8	6.94420694
4.9	7.05335081
5	6.56798395
