0.11	20.69337777
0.12	100.3407381
0.13	150.531476
0.14	181.7257074
0.15	200.4310073
0.16	210.8080731
0.17	215.5786173
0.18	216.5574344
0.19	214.9740171
0.2	211.6722746
0.21	207.237526
0.22	202.0789528
0.23	196.4841331
0.24	190.6557094
0.25	184.7364067
0.26	178.8263273
0.27	172.9950469
0.28	167.2901624
0.29	161.7433879
0.3	156.3749384
0.31	151.1967029
0.32	146.2145562
0.33	141.4300505
0.34	136.8416598
0.35	132.4456952
0.36	128.2369825
0.37	124.209361
0.38	120.3560525
0.39	116.6699318
0.4	113.1437256
0.41	109.7701558
0.42	106.5420429
0.43	103.4523784
0.44	100.4943743
0.45	97.66149602
0.46	94.94748178
0.47	92.34635315
0.48	89.85241822
0.49	87.46026997
0.5	85.1647808
0.51	82.96109466
0.52	80.84461735
0.53	78.81100573
0.54	76.85615634
0.55	74.97619366
0.56	73.16745835
0.57	71.42649563
0.58	69.75004396
0.59	68.13502404
0.6	66.5785283
0.61	65.07781081
0.62	63.63027772
0.63	62.23347815
0.64	60.88509565
0.65	59.58294006
0.66	58.32493995
0.67	57.10913538
0.68	55.93367124
0.69	54.79679089
0.7	53.69683029
0.71	52.63221243
0.72	51.60144212
0.73	50.60310121
0.74	49.63584393
0.75	48.69839275
0.76	47.78953428
0.77	46.90811565
0.78	46.05304094
0.79	45.22326792
0.8	44.41780505
0.81	43.63570853
0.82	42.87607967
0.83	42.13806236
0.84	41.4208407
0.85	40.72363678
0.86	40.04570864
0.87	39.38634827
0.88	38.74487984
0.89	38.12065792
0.9	37.51306592
0.91	36.92151454
0.92	36.34544037
0.93	35.78430451
0.94	35.23759134
0.95	34.70480735
0.96	34.18547996
0.97	33.67915651
0.98	33.18540327
0.99	32.70380448
1	32.23396147
1.1	28.10507921
1.2	24.81322003
1.3	22.14531847
1.4	19.95232233
1.5	18.12738749
1.6	16.59227034
1.7	15.28858056
1.8	14.17200769
1.9	13.20841938
2	12.37116816
2.1	11.63919654
2.2	10.99568059
2.3	10.42704377
2.4	9.9222295
2.5	9.472157554
2.6	9.069313018
2.7	8.707431919
2.8	8.381258383
2.9	8.086355249
3	7.81895506
3.1	7.575841879
3.2	7.354256808
3.3	7.151821934
3.4	6.966478689
3.5	6.79643757
3.6	6.640136895
3.7	6.496208766
3.8	6.363450844
3.9	6.240802814
4	6.127326681
4.1	6.022190187
4.2	5.9246528
4.3	5.834053828
4.4	5.7498023
4.5	5.671368309
4.6	5.598275594
4.7	5.530095146
4.8	5.466439695
4.9	5.406958933
5	5.351335359
