0.01	1.831704314
0.02	7.47729147
0.03	16.83757064
0.04	29.946521
0.05	46.7905339
0.06	67.3770504
0.07	91.7055711
0.08	119.7753469
0.09	151.5861281
0.1	187.1369159
0.11	226.4269612
0.12	269.456264
0.13	316.222577
0.14	366.724402
0.15	420.964236
0.16	478.937085
0.17	540.642949
0.18	606.079331
0.19	572.569591
0.2	515.300896
0.21	472.017898
0.22	435.049813
0.23	402.493927
0.24	374.912065
0.25	350.905907
0.26	329.201983
0.27	310.117412
0.28	292.955531
0.29	277.713843
0.3	263.925409
0.31	251.1982
0.32	239.3119806
0.33	228.7871256
0.34	218.6053584
0.35	209.7337671
0.36	200.6287063
0.37	192.8655333
0.38	185.3578034
0.39	178.4987941
0.4	172.19312
0.41	166.240272
0.42	160.0085091
0.43	154.8277335
0.44	149.0529216
0.45	144.7188787
0.46	140.4205429
0.47	135.8035899
0.48	131.5831605
0.49	125.4340483
0.5	121.9117801
0.51	117.593718
0.52	114.8210492
0.53	111.6905603
0.54	108.8304965
0.55	105.4403196
0.56	102.7488033
0.57	99.8667659
0.58	97.6961238
0.59	95.1294575
0.6	92.8132403
0.61	91.1807017
0.62	87.9633172
0.63	86.1270234
0.64	83.6949454
0.65	82.5638044
0.66	80.4021515
0.67	78.5845852
0.68	76.9270766
0.69	75.7712153
0.7	73.0062872
0.71	71.5492877
0.72	70.0206243
0.73	68.5816032
0.74	67.4055162
0.75	66.055638
0.76	64.0300716
0.77	63.3369044
0.78	62.2174993
0.79	60.7882165
0.8	59.5412147
0.81	58.6125804
0.82	57.7740878
0.83	56.8259769
0.84	55.6501396
0.85	54.5634452
0.86	53.890254
0.87	53.6992335
0.88	52.5246447
0.89	51.53808
0.9	50.5979595
0.91	49.6610851
0.92	50.9335563
0.93	48.2567723
0.94	47.238246
0.95	46.7922818
0.96	45.9657748
0.97	45.4156857
0.98	44.7492364
0.99	46.9421018
1	43.4944939
1.1	37.3908271
1.2	32.7037084
1.3	29.3509865
1.4	26.3266201
1.5	25.2873687
1.6	22.09507905
1.7	20.20140419
1.8	18.49487948
1.9	17.25329617
2	16.16917368
2.1	15.45907682
2.2	14.29537494
2.3	13.5789357
2.4	12.94909242
2.5	12.52337889
2.6	11.80127146
2.7	11.19060514
2.8	10.57701733
2.9	9.96645089
3	10.26052258
3.1	9.87483596
3.2	9.58253714
3.3	9.22424261
3.4	9.19290526
3.5	8.52945236
3.6	8.40602565
3.7	8.4990389
3.8	7.97097334
3.9	7.718227
4	7.98380792
4.1	7.98623001
4.2	8.11240342
4.3	7.85271542
4.4	7.50563242
4.5	7.15270644
4.6	7.03170182
4.7	7.09060605
4.8	6.71752928
4.9	6.82013101
5	6.3713452
