2 0.510107
3 0.761786
4 1.12682
5 1.34503
6 1.25271
7 1.5652 
8 1.57892
9 1.6293 
10 1.61588
11 1.72833
12 2.01807
13 1.71422
14 1.71025
15 1.98797
16 1.76608
17 1.82832
18 1.64719
19 2.0486 
20 2.00602
21 2.16528
22 1.79237
23 1.74976
24 1.63376
25 1.70702
26 1.8891 
27 1.99838
28 1.98147
29 2.13453
30 1.82481
31 1.81699
32 1.99657
33 1.68311
34 2.42391
35 2.19974
36 2.18655
37 1.94926
38 2.00522
39 2.16916
40 2.23847
41 2.15727
42 2.54233
43 2.67902
44 2.84699
45 2.38386
46 2.47826
47 2.80943
48 2.61591
49 2.63235
50 2.58076
