2 0.549009
3 0.894791
4 1.3339 
5 1.39352
6 1.5272 
7 1.67093
8 1.93592
9 1.68444
10 2.11152
11 2.08167
12 2.54881
13 2.11782
14 2.14033
15 1.9829 
16 2.0322 
17 2.58946
18 2.49291
19 2.30775
20 2.20188
21 2.29191
22 2.29131
23 2.04421
24 2.72393
25 2.50205
26 2.64192
27 2.24478
28 2.2961 
29 2.33333
30 2.87825
31 2.06841
32 2.41011
33 2.44151
34 2.97206
35 2.34242
36 2.50038
37 2.70263
38 2.4739 
39 2.51616
40 3.00083
41 3.31689
42 3.08034
43 3.13639
44 3.14107
45 3.01774
46 2.99136
47 3.17801
48 3.4683 
49 3.24343
50 3.50736
