2 0.843387
3 1.13498
4 1.47508
5 1.89333
6 2.06571
7 2.34908
8 2.66378
9 2.69811
10 3.29594
11 3.00935
12 3.07059
13 3.07181
14 3.14139
15 3.07932
16 3.48161
17 3.69461
18 3.80694
19 3.70173
20 3.52217
21 3.39803
22 3.11153
23 3.60249
24 3.19925
25 3.6372 
26 3.24949
27 4.20909
28 3.8756 
29 3.62884
30 3.96628
31 4.1002 
32 4.39123
33 3.91578
34 4.0348 
35 4.05057
36 4.2022 
37 4.4247 
38 4.06873
39 4.12217
40 4.17035
41 4.59247
42 5.15281
43 4.49929
44 5.06221
45 5.18337
46 4.8726 
47 4.92644
48 4.5199 
49 5.05841
50 5.32272
