2 0.990242
3 1.70112
4 2.40346
5 2.96028
6 3.26031
7 3.16958
8 3.70849
9 3.70134
10 4.71052
11 4.43502
12 5.03399
13 4.45005
14 5.08859
15 4.56726
16 4.89552
17 5.72018
18 5.28758
19 5.27707
20 5.54451
21 5.53798
22 6.02056
23 5.86562
24 6.04919
25 6.22129
26 5.73344
27 5.47014
28 6.11925
29 5.55021
30 6.77993
31 6.11238
32 6.44387
33 6.33338
34 6.69028
35 6.44985
36 6.76509
37 6.72192
38 7.33398
39 6.53128
40 6.79948
41 6.73562
42 6.75961
43 6.93218
44 7.3437 
45 8.27653
46 8.2434 
47 8.00146
48 8.06834
49 8.00877
50 8.66018
