2 1.15893
3 1.92634
4 2.52336
5 3.04974
6 3.47112
7 3.65804
8 4.32281
9 4.5651 
10 5.09922
11 5.22393
12 5.64792
13 5.00889
14 5.27338
15 5.45861
16 5.45326
17 6.68023
18 6.04888
19 6.70225
20 6.4074 
21 5.77221
22 6.55746
23 6.59483
24 6.68482
25 7.13445
26 7.58863
27 6.55502
28 6.80254
29 7.12273
30 7.19718
31 7.42374
32 7.26796
33 7.31698
34 7.76474
35 7.54021
36 7.40084
37 7.71814
38 8.11843
39 7.33279
40 8.16989
41 8.41838
42 8.49932
43 8.29448
44 9.01963
45 8.93763
46 9.43989
47 8.95485
48 8.6119 
49 9.85146
50 9.34584
