2 0.507947
3 0.725803
4 1.06033
5 1.30821
6 1.17911
7 1.54 na
8 1.43309
9 1.69385
10 1.591 n
11 1.70332
12 1.7579 
13 1.62651
14 1.57854
15 1.82169
16 1.69339
17 1.75688
18 1.78305
19 1.90035
20 1.87093
21 1.7885 
22 1.43863
23 1.48709
24 1.67566
25 1.52912
26 1.79192
27 1.74893
28 1.97285
29 2.01421
30 1.64205
31 1.7944 
32 2.1461 
33 1.78818
34 2.17821
35 2.22423
36 2.09915
37 1.8917 
38 1.71215
39 2.16251
40 2.12479
41 2.09489
42 2.27898
43 2.18825
44 2.94265
45 2.26339
46 2.37114
47 2.36633
48 2.54054
49 2.63911
50 2.28139
