2 1.28096
3 2.10645
4 2.66496
5 3.17206
6 4.17101
7 4.14329
8 4.86695
9 5.35967
10 5.41242
11 6.08331
12 6.10412
13 6.33195
14 6.44718
15 6.32849
16 6.38854
17 6.85826
18 6.78433
19 6.77304
20 7.15732
21 7.53178
22 7.20668
23 8.05432
24 7.90145
25 7.99618
26 8.04729
27 7.60881
28 7.76364
29 8.11589
30 8.23324
31 8.69448
32 9.2435 
33 9.10012
34 8.82743
35 8.09211
36 9.05236
37 8.65096
38 9.1035 
39 8.85978
40 9.27632
41 10.1752
42 9.89933
43 9.80503
44 10.1991
45 10.3691
46 10.7857
47 10.2819
48 9.94801
49 12.0896
50 11.0905
