2 2.88227
3 4.29107
4 5.66172
5 7.21947
6 8.60758
7 10.3171
8 11.5602
9 12.1412
10 13.8694
11 15.6929
12 16.1555
13 16.891 
14 18.4748
15 18.6568
16 19.8473
17 20.4681
18 22.3767
19 21.4038
20 22.1629
21 23.1275
22 23.8659
23 24.5856
24 25.1716
25 24.9394
26 25.7022
27 26.3554
28 26.2289
29 26.6428
30 28.3135
31 27.7552
32 28.2577
33 29.0404
34 29.0021
35 29.5414
36 29.631 
37 32.7638
38 32.0627
39 31.2876
40 33.75 n
41 33.3168
42 34.1763
43 33.6289
44 35.1578
45 34.6126
46 35.9396
47 35.9201
48 36.7165
49 37.2557
50 38.7677
