2 1.65348
3 2.65446
4 3.30514
5 4.26421
6 5.11983
7 5.72173
8 6.50094
9 7.21095
10 7.56891
11 7.66155
12 7.64251
13 8.47037
14 9.31114
15 9.69186
16 9.53333
17 10.1669
18 10.258 
19 10.739 
20 10.0044
21 11.2195
22 11.3963
23 10.9384
24 10.867 
25 10.8444
26 12.0846
27 11.3108
28 11.962 
29 12.4663
30 12.1024
31 12.1392
32 13.45 n
33 12.0834
34 12.7245
35 13.213 
36 13.803 
37 13.6785
38 13.7056
39 14.5583
40 14.0565
41 15.2589
42 14.3481
43 15.857 
44 15.7722
45 16.2302
46 15.6984
47 15.7423
48 15.9437
49 15.8683
50 15.6658
