2 3.70611
3 5.57901
4 7.36171
5 9.19494
6 11.3192
7 12.8606
8 14.9003
9 16.0789
10 17.2818
11 20.2113
12 21.6759
13 22.6953
14 22.5824
15 25.3655
16 28.0479
17 28.6883
18 28.9555
19 30.8141
20 29.95 n
21 31.6427
22 31.8271
23 35.0157
24 34.6741
25 35.4801
26 37.2798
27 35.7286
28 38.6074
29 38.0153
30 38.3659
31 39.558 
32 42.5395
33 42.6586
34 43.9682
35 43.4961
36 45.1308
37 43.4919
38 46.2156
39 48.3341
40 47.014 
41 46.4143
42 47.9755
43 46.6394
44 47.6009
45 47.751 
46 49.9332
47 52.8074
48 54.7025
49 52.8131
50 52.3614
