2 1.80174
3 2.80674
4 3.43577
5 4.5191 
6 5.40322
7 6.05032
8 7.0797 
9 7.67999
10 7.64179
11 8.21264
12 8.38894
13 9.17376
14 10.0651
15 10.0448
16 9.93895
17 11.2207
18 10.6997
19 11.8227
20 10.5183
21 12.0852
22 12.1102
23 11.7403
24 11.8501
25 11.7009
26 12.8421
27 13.4017
28 13.2956
29 13.8226
30 12.2908
31 13.2241
32 14.5873
33 13.5377
34 13.8702
35 14.3382
36 14.6415
37 14.8092
38 14.5022
39 14.731 
40 14.786 
41 16.0716
42 15.6089
43 17.0997
44 17.575 
45 17.0553
46 16.4834
47 17.5232
48 17.9721
49 17.2074
50 17.6922
