2 1.3609 
3 2.07307
4 2.63024
5 3.31743
6 4.2805 
7 4.41676
8 4.74619
9 5.51123
10 5.74863
11 6.12056
12 6.5172 
13 6.7223 
14 7.08612
15 7.38322
16 6.74319
17 7.02202
18 7.22057
19 7.19595
20 7.18888
21 7.96104
22 7.03428
23 8.5149 
24 7.97309
25 8.66588
26 7.7982 
27 8.34401
28 8.18063
29 7.89144
30 9.02991
31 8.9453 
32 9.59189
33 9.58447
34 9.22719
35 8.41671
36 9.18976
37 9.59157
38 9.83884
39 9.50407
40 9.39115
41 10.8841
42 10.9799
43 10.895 
44 11.1935
45 11.2133
46 11.5964
47 10.6549
48 10.8354
49 12.6484
50 11.2815
