2 1.41693
3 2.1792 
4 2.86082
5 3.83132
6 4.4783 
7 5.06089
8 5.35794
9 6.00619
10 6.22366
11 6.65407
12 7.00095
13 7.05677
14 7.77735
15 8.41829
16 8.03642
17 7.66946
18 7.8491 
19 8.5328 
20 8.88183
21 9.48341
22 9.28083
23 9.03624
24 8.43275
25 10.2446
26 9.40049
27 9.53606
28 9.45564
29 9.77638
30 10.3775
31 10.3979
32 10.5292
33 9.91149
34 10.7157
35 10.6929
36 10.825 
37 11.0481
38 11.6812
39 11.4453
40 11.0341
41 12.3193
42 12.0673
43 12.8049
44 13.1059
45 13.0121
46 12.7648
47 13.1872
48 13.0013
49 13.0151
50 13.0174
