2 1.49056
3 2.29922
4 3.04445
5 3.91879
6 4.62059
7 5.3823 
8 5.7357 
9 6.31844
10 6.76973
11 6.93347
12 7.26657
13 7.2304 
14 8.19759
15 8.98654
16 8.60241
17 8.45729
18 8.92961
19 9.1321 
20 8.72015
21 10.0917
22 10.1413
23 9.04768
24 8.87836
25 10.5303
26 10.2638
27 10.1729
28 10.1726
29 11.717 
30 11.031 
31 10.7794
32 11.9285
33 10.7739
34 11.3903
35 11.5634
36 11.6506
37 11.9732
38 12.391 
39 11.8689
40 11.2969
41 13.3386
42 12.8061
43 13.549 
44 13.7785
45 13.8964
46 14.1508
47 14.0162
48 13.3975
49 14.1184
50 15.0142
