2 2.66558
3 4.02402
4 5.20278
5 6.59814
6 7.51684
7 9.34342
8 10.448 
9 10.9283
10 12.1175
11 14.0666
12 14.1714
13 15.1241
14 16.1427
15 16.7719
16 17.8094
17 17.4238
18 19.1618
19 18.6338
20 19.5863
21 20.0949
22 20.4485
23 20.2851
24 21.3542
25 21.2769
26 21.2327
27 23.2536
28 22.4566
29 24.1158
30 24.6738
31 25.4591
32 24.7917
33 24.9957
34 26.1337
35 25.085 
36 25.8416
37 28.236 
38 26.8754
39 28.8122
40 29.7924
41 27.7182
42 27.5562
43 28.6614
44 28.849 
45 29.4459
46 29.9574
47 30.6176
48 32.2281
49 30.8328
50 32.0843
