2 3.3061 
3 5.0888 
4 6.62196
5 8.45457
6 10.2552
7 11.0657
8 13.0301
9 14.4153
10 16.2638
11 18.1006
12 19.2333
13 19.8186
14 20.4265
15 21.9802
16 23.4382
17 24.8586
18 26.163 
19 26.7107
20 27.2414
21 28.2044
22 27.689 
23 29.8364
24 31.363 
25 30.9904
26 31.6356
27 31.3187
28 33.0446
29 32.8822
30 33.6521
31 34.8701
32 35.3173
33 36.6482
34 37.405 
35 37.42 n
36 38.683 
37 39.87 n
38 40.14 n
39 41.3274
40 38.9133
41 39.5419
42 42.9589
43 40.3291
44 42.0695
45 42.3353
46 43.5291
47 44.215 
48 46.7032
49 46.7432
50 45.2444
