2 4.73211
3 6.70672
4 8.89754
5 10.7439
6 13.2042
7 16.103 
8 18.1249
9 20.726 
10 21.7601
11 23.7023
12 26.3698
13 29.4094
14 31.4686
15 34.4478
16 33.7231
17 34.7697
18 37.0677
19 38.937 
20 41.8234
21 41.615 
22 43.8689
23 45.2477
24 47.0037
25 47.5217
26 48.506 
27 51.2229
28 51.9115
29 52.645 
30 52.7324
31 53.8024
32 54.8474
33 57.4611
34 56.0189
35 58.7575
36 59.63 n
37 58.8272
38 59.0154
39 62.0407
40 62.1898
41 64.011 
42 63.8366
43 65.3005
44 65.4656
45 65.8427
46 66.9547
47 67.0013
48 68.9628
49 68.3608
50 67.9216
