2 1.10371
3 1.86162
4 2.48751
5 3.03038
6 3.44311
7 3.26146
8 4.00902
9 4.11551
10 4.83477
11 4.89939
12 5.53442
13 4.61052
14 5.30256
15 4.96122
16 5.27601
17 6.29659
18 5.75325
19 6.2054 
20 5.98229
21 5.53494
22 6.55012
23 6.35118
24 6.04717
25 6.25798
26 6.60578
27 5.79299
28 6.40086
29 6.28382
30 6.68306
31 7.02812
32 7.37438
33 6.69588
34 7.0737 
35 6.67488
36 7.19029
37 7.29994
38 7.58653
39 7.0393 
40 7.25774
41 8.0023 
42 7.27716
43 7.60764
44 8.1017 
45 8.76296
46 8.93693
47 8.77183
48 8.3772 
49 8.57984
50 8.79673
