2 0.786296
3 1.0605 
4 1.40618
5 1.79649
6 2.00044
7 2.32322
8 2.37242
9 2.51055
10 3.0535 
11 2.78479
12 2.906 n
13 2.97149
14 2.9215 
15 2.80102
16 3.40564
17 3.48629
18 3.62376
19 3.45711
20 3.29262
21 2.8609 
22 3.07452
23 3.32146
24 3.0776 
25 3.24304
26 3.2345 
27 3.65706
28 3.75901
29 3.25287
30 3.70125
31 4.22076
32 4.15699
33 3.41496
34 3.73385
35 3.8408 
36 3.71313
37 4.09625
38 3.77896
39 3.92584
40 3.99241
41 3.83894
42 4.78075
43 4.29751
44 4.6556 
45 4.83868
46 4.51457
47 4.41908
48 4.66004
49 4.18281
50 5.12542
