2 2.40563
3 3.54053
4 4.44292
5 5.59675
6 6.15757
7 7.59205
8 8.54234
9 9.27077
10 10.9207
11 12.0542
12 11.3807
13 12.5567
14 13.0385
15 14.2483
16 13.9213
17 15.1741
18 15.2404
19 15.6602
20 16.9923
21 16.7539
22 17.7231
23 16.0334
24 16.7613
25 19.3248
26 17.7599
27 19.469 
28 18.1298
29 19.796 
30 19.0566
31 20.3839
32 19.1278
33 20.4686
34 20.083 
35 21.8255
36 20.5785
37 20.2641
38 22.2401
39 22.7307
40 23.7474
41 21.7272
42 23.5449
43 22.7067
44 24.6894
45 24.5906
46 23.9221
47 25.499 
48 24.5334
49 24.3945
50 25.8927
