2 0.588052
3 0.915514
4 1.3857 
5 1.41244
6 1.61132
7 1.80745
8 2.05109
9 1.93634
10 2.29318
11 2.25979
12 2.55827
13 2.32144
14 2.09992
15 2.31148
16 2.15342
17 2.88026
18 2.77447
19 2.3849 
20 2.47629
21 2.46547
22 2.61521
23 2.367 n
24 2.63647
25 2.66781
26 2.76674
27 2.65546
28 2.35223
29 2.28002
30 2.72647
31 2.33363
32 2.47239
33 2.72745
34 3.26491
35 2.58647
36 2.5805 
37 2.89198
38 2.90272
39 2.67163
40 3.50221
41 3.48443
42 2.9242 
43 3.33121
44 3.17511
45 3.29132
46 3.19323
47 3.79834
48 3.90547
49 3.62699
50 3.81241
