2 4.32484
3 6.07115
4 8.06654
5 9.71456
6 12.2521
7 13.9494
8 16.3849
9 18.2581
10 19.0598
11 21.7962
12 23.4999
13 25.7719
14 27.146 
15 30.2599
16 31.6967
17 31.2338
18 31.9996
19 34.9496
20 35.906 
21 36.2818
22 37.5029
23 40.3234
24 41.1295
25 40.4012
26 43.8709
27 42.4747
28 46.0904
29 44.7358
30 46.8723
31 45.9401
32 47.5352
33 49.4076
34 48.6547
35 51.6578
36 51.5806
37 51.4539
38 52.9441
39 56.1553
40 54.0842
41 55.1567
42 55.0081
43 56.3339
44 55.3215
45 56.7185
46 60.0452
47 58.5827
48 62.0269
49 60.6435
50 61.2007
