2 0.853487
3 1.27516
4 1.81503
5 2.31227
6 2.38233
7 2.64811
8 3.22169
9 3.17947
10 3.39297
11 2.89183
12 3.35178
13 3.88586
14 3.38245
15 3.30501
16 3.73878
17 4.10996
18 3.78558
19 4.10588
20 4.07416
21 3.90428
22 4.06579
23 4.48115
24 3.7581 
25 4.20402
26 4.32735
27 4.61844
28 4.49224
29 4.0626 
30 4.5554 
31 4.74908
32 4.64622
33 4.25183
34 4.5936 
35 4.64495
36 4.67704
37 4.68523
38 4.97997
39 4.53745
40 5.03952
41 5.28684
42 5.04107
43 5.2616 
44 5.66688
45 5.87303
46 5.3794 
47 5.83208
48 5.48193
49 6.1984 
50 5.93899
