2 2.50836
3 3.7301 
4 4.76817
5 6.06069
6 6.48457
7 8.01267
8 9.13369
9 9.47721
10 11.4322
11 12.4392
12 12.3725
13 13.2038
14 14.1887
15 14.8891
16 15.3807
17 15.7189
18 16.1724
19 16.4119
20 17.5856
21 17.7982
22 18.827 
23 17.6361
24 18.1478
25 20.0196
26 19.1906
27 21.0802
28 19.4376
29 20.2262
30 21.0153
31 21.6641
32 20.6706
33 21.868 
34 22.1061
35 23.5858
36 22.026 
37 22.8408
38 24.2667
39 23.5258
40 25.3048
41 23.9233
42 25.4495
43 24.5841
44 26.0128
45 25.9775
46 26.1032
47 26.6899
48 25.6449
49 27.1427
50 27.9254
