2 0.477352
3 0.703471
4 1.00361
5 1.28226
6 1.16432
7 1.43273
8 1.47555
9 1.61121
10 1.50879
11 1.51992
12 1.6298 
13 1.64908
14 1.39683
15 1.52815
16 1.63405
17 1.6077 
18 1.81518
19 1.4905 
20 1.67494
21 1.65611
22 1.41968
23 1.49366
24 1.636 n
25 1.5194 
26 1.63814
27 1.65246
28 1.92917
29 2.09359
30 1.61474
31 1.637 n
32 1.95024
33 1.54281
34 2.18938
35 1.83981
36 2.24282
37 1.80337
38 1.59262
39 2.13606
40 2.07588
41 2.09269
42 2.37094
43 1.94158
44 2.5024 
45 2.30675
46 2.05386
47 2.29371
48 2.47954
49 2.56745
50 2.38621
