2 4.00809
3 5.82978
4 7.71466
5 9.47016
6 11.7277
7 13.1271
8 15.7697
9 17.3332
10 18.197 
11 20.8159
12 22.4992
13 23.5308
14 24.7597
15 27.6432
16 29.862 
17 30.016 
18 30.8939
19 33.4943
20 33.4566
21 33.9573
22 34.4657
23 37.5786
24 37.9671
25 38.4727
26 41.0263
27 37.7732
28 41.7646
29 41.0662
30 42.3569
31 42.8816
32 45.5497
33 46.1302
34 46.4169
35 47.2038
36 48.4031
37 47.1783
38 49.4061
39 52.444 
40 50.5097
41 51.8545
42 50.5392
43 51.7505
44 52.2073
45 52.5804
46 55.376 
47 56.1668
48 57.3224
49 56.5677
50 56.1202
