2 2.18395
3 3.38483
4 4.08138
5 4.98009
6 5.65092
7 6.85349
8 7.97452
9 8.43824
10 9.09598
11 10.9251
12 10.2908
13 10.7015
14 11.663 
15 11.5787
16 12.153 
17 13.2797
18 13.5312
19 14.5868
20 13.5961
21 15.6037
22 15.2205
23 13.8895
24 14.6962
25 15.6636
26 15.8782
27 16.568 
28 15.604 
29 16.3564
30 16.7451
31 17.7626
32 16.3537
33 17.6821
34 17.9726
35 18.5122
36 17.4193
37 18.9281
38 18.2329
39 18.997 
40 20.5037
41 19.6086
42 19.5452
43 20.4506
44 21.8852
45 21.5983
46 21.4686
47 22.9431
48 22.2051
49 21.4315
50 22.8798
