2 0.605054
3 0.915001
4 1.45927
5 1.40539
6 1.74439
7 2.10477
8 2.29764
9 2.12877
10 2.46946
11 2.51021
12 2.60033
13 2.57519
14 2.33572
15 2.58976
16 2.62228
17 2.93901
18 3.03638
19 2.5385 
20 2.62122
21 2.68268
22 2.62305
23 2.66103
24 2.71147
25 2.54142
26 2.7301 
27 2.71295
28 2.76841
29 2.40571
30 3.02885
31 2.79471
32 2.70025
33 3.34518
34 3.40432
35 3.08746
36 2.96402
37 3.30387
38 3.09139
39 2.87969
40 3.60534
41 3.44907
42 3.01442
43 3.69995
44 3.79593
45 3.65821
46 3.39612
47 3.84373
48 4.1181 
49 4.13794
50 4.05983
