2 0.813428
3 1.37153
4 1.94646
5 2.49825
6 2.6303 
7 2.73647
8 3.31615
9 3.31067
10 3.44362
11 2.90453
12 3.46069
13 3.92875
14 3.53563
15 3.29407
16 3.85109
17 4.19958
18 4.17695
19 4.14233
20 4.17055
21 4.43493
22 4.43508
23 4.55277
24 4.21268
25 4.68825
26 4.64807
27 4.9519 
28 4.47234
29 4.19361
30 4.69262
31 5.02402
32 5.34399
33 5.06798
34 5.01345
35 4.9896 
36 5.12639
37 4.87758
38 5.57975
39 4.94007
40 5.10911
41 5.72106
42 5.45546
43 5.5599 
44 6.23891
45 6.01754
46 6.14101
47 6.36468
48 5.19725
49 6.3727 
50 6.21705
