0.5	8156
1.0 	5418
1.5	4436
2.0 	4061
2.5	3873
3.0 	3810
3.5	3784
4.0 	3764
4.5	3797
5.0 	3823
5.5	2865
6.0 	3919
6.5	3973
7.0 	4029
7.5	4039
8.0 	4130
8.5	4185
9.0 	4216
9.5	4261
10.0 	4290
10.5	4338
11.0 	4383
11.5	4428
12.0 	4484
12.5	4532
13.0 	4575
13.5	4627
14.0 	4672
14.5	4708
15.0 	4740
15.5	4789
16.0 	4834
16.5	4853
17.0 	4877
17.5	4899
18.0 	4935
18.5	4971
19.0 	5007
19.5	5029
20.0 	5057
